"homename"	"homecontinent"	"homecountry"	"homelat"	"homelon"	"travellon"	"travellat"
"Nederland"	"North America"	"United States of America"	39.9613759	-105.5108312	115.16966701	-8.7208715
"Sao Sebastiao do Cai/RS"	"South America"	"Brazil"	-29.5904737	-51.3738524	-48.6485794	-28.12602143
"Sydney"	"Australia"	"Australia"	-33.8688197	151.2092955	151.27292753	-33.89001478
"Lima, Peru"	"South America"	"Peru"	-12.2720956	-76.2710833	-76.77833796	-12.38899009
"Lima, Peru"	"South America"	"Peru"	-12.2720956	-76.2710833	-76.77833796	-12.38899009
"Denver, CO"	"North America"	"United States of America"	39.7392358	-104.990251	-104.98418111	39.7452223
"Anywhere :)"	"North America"	"United States of America"	33.526849	-84.2399604	-82.7333	9.65
"Florida"	"North America"	"United States of America"	27.6648274	-81.5157535	-80.3476107	26.0151247
"Stars Hollow"	"North America"	"United States of America"	40.821326	-77.054724	-1.56532767	43.48239604
"Stars Hollow"	"North America"	"United States of America"	40.821326	-77.054724	-1.56692	43.477774
"Bussy-Saint-Georges, Ile-de-France"	"Europe"	"France"	48.842205	2.69802	-1.25	44.45
"Antofagasta,Chile"	"South America"	"Chile"	-23.6509279	-70.3975022	-70.85685026	-27.10309116
"Red Carpet Bound"	"North America"	"Canada"	48.7702376	-123.6910635	-118.42159979	33.90362399
"Red Carpet Bound"	"North America"	"Canada"	48.7702376	-123.6910635	-118.42159979	33.90362399
"Long Beach, CA"	"North America"	"United States of America"	33.7700504	-118.1937395	-117.99920613	33.8444208
"Sydney"	"Australia"	"Australia"	-33.8688197	151.2092955	-158.04522901	21.3037703
"www.allstarsales.ca"	"North America"	"Canada"	43.9882134	-79.4578793	-106.686	52.1397
"Maroubra, Sydney Australia"	"Australia"	"Australia"	-33.9495	151.2437	151.2420395	-33.9533027
"Depok, Jawa Barat, Indonesia"	"Asia"	"Indonesia"	-6.4024844	106.7942405	110.43069	-7.82722
"Wellington | NZ"	"Australia"	"New Zealand"	-41.2864603	174.776236	174.783	-41.3333
"Durban ,South Africa"	"Africa"	"South Africa"	-29.8586804	31.0218404	31.05	-29.8833
"St.P, Montesilvano"	"Europe"	"Italy"	42.46608	14.1830211	30.26939175	59.92866611
"St.P, Montesilvano"	"Europe"	"Italy"	42.46608	14.1830211	30.26939175	59.92866611
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-77.02590514	-12.15598675
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-77.02679	-12.05616
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-77.02610095	-12.15623377
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-77.02610095	-12.15623377
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-77.02610095	-12.15623377
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-77.02610095	-12.15623377
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Barranco, Peru"	"South America"	"Peru"	-12.1437266	-77.0190228	-76.99022328	-12.09641791
"Perth, Western Australia"	"Australia"	"Australia"	-31.9505269	115.8604572	-157.8263497	21.27650522
"Tokyo"	"Asia"	"Japan"	35.6894875	139.6917064	140.60417497	36.0859983
"Tokyo"	"Asia"	"Japan"	35.6894875	139.6917064	140.60417497	36.0859983
"Tokyo"	"Asia"	"Japan"	35.6894875	139.6917064	140.60417497	36.0859983
"Tokyo"	"Asia"	"Japan"	35.6894875	139.6917064	140.60417497	36.0859983
"Tokyo"	"Asia"	"Japan"	35.6894875	139.6917064	140.60417497	36.0859983
"Tokyo"	"Asia"	"Japan"	35.6894875	139.6917064	140.60417497	36.0859983
"日本　愛知県　名古屋市"	"Asia"	"Japan"	35.1814464	136.906398	136.99084835	35.16599786
"日本　愛知県　名古屋市"	"Asia"	"Japan"	35.1814464	136.906398	136.99084835	35.16599786
"Brazil"	"South America"	"Brazil"	-14.235004	-51.92528	-48.76267043	-28.52690306
